ID,BAL_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,BILLED_AMT1,BILLED_AMT2,BILLED_AMT3,BILLED_AMT4,BILLED_AMT5,BILLED_AMT6,PAID_AMT1,PAID_AMT2,PAID_AMT3,PAID_AMT4,PAID_AMT5,PAID_AMT6,PAST_1,PAST_2,PAST_3,PAST_4,PAST_5,PAST_6,PAID_NEXT_MONTH
15381,72000,2,2,1,36,19006.8,10454.8,7270.8,6746.4,6026.8,3046,610.4,1202.4,2008,2000,800,374,0,0,0,0,0,0,1
15382,68000,2,1,2,39,19879.6,12920.4,29660.8,15431.6,31127.6,19190,12922,29679.2,15521.6,26400,16388,10062.4,-1,-1,-1,-1,0,0,1
15383,120000,2,1,2,54,233.2,44553.2,44666,5730,4566.4,4209.2,44666,1200,5730,0,0,3970.8,-1,-1,0,-1,0,0,1
15384,8000,1,2,1,45,5720.4,6827.6,7127.2,8100.4,7862.8,7628.8,1200,520,1200,0,0,0,2,2,2,2,4,3,0
15385,4000,1,2,1,38,3630,3437.2,3832.8,3594.4,3876.4,3955.6,800,520,480,400,400,227.6,2,0,0,0,0,0,1
15386,112000,2,1,2,27,394,200,200,0,200,1911.2,202,200,0,200,1911.2,1959.2,-2,-2,-2,-2,-2,-2,1
15387,20000,1,2,2,46,19879.6,19874,11454.8,15254.8,10851.2,11996.8,920,594.8,8681.6,1200,6000,7320,0,0,0,0,0,0,1
15388,68000,2,2,2,55,313.6,242,330.4,200,0,194.8,242,330.4,220,0,194.8,0,-2,-2,-2,-2,-2,-2,1
15389,24000,2,2,1,34,24516.4,23178.4,23813.6,24246,12236.8,11462.4,0,1248,1220,454.4,480,482.4,1,2,0,0,0,0,0
15390,24000,2,3,1,50,19956,20424,20894.4,21744.8,22183.2,22706.8,800,800,1200,800,880,1000,0,0,0,0,0,0,1
15391,4000,2,2,1,39,3048.4,2947.2,3290.4,3933.6,3819.6,3909.6,0,448.8,692,0,203.2,170,3,2,0,0,2,0,0
15392,84000,1,1,2,34,367.2,457.6,1590.8,2146,315.6,434.4,458.4,1595.2,2152.4,316.4,435.2,379.2,-2,-2,-2,-2,-2,-1,1
15393,16000,1,2,1,49,13865.6,15044.4,14690.4,16394,16034,15741.6,1409.6,0,1959.2,0,0,720,0,0,2,2,3,2,1
15394,52000,2,1,2,27,435.2,608.4,2416.8,434,378.8,198,608.4,2417.6,647.6,378.8,198,0,-1,-1,-1,-1,-1,-1,1
15395,88000,2,1,2,31,82751.6,84414.8,86055.6,87405.2,52664,53738.4,3640,3600,3154.8,1920,1960,2400,0,0,0,0,0,0,0
15396,8000,1,2,2,25,6315.6,6732.4,8161.6,7848.4,5620.4,0,644,1673.2,0,112.4,0,0,2,0,0,2,0,0,0
15397,112000,1,3,3,44,-76.4,-76.4,2244.8,2766.8,4098.8,4728.8,0,2440,1600,1400,1000,800,1,-2,-1,0,0,0,1
15398,168000,2,1,1,47,0,9448.4,11616.8,14000,117184.8,99048.8,9448.4,11620.8,14000,117184.8,0,242.4,1,-1,-1,-1,-1,0,1
15399,36000,1,3,1,64,34480,32798,6794,5194,114,-1886,1000,400,400,200,0,12400,0,0,0,0,-1,-1,1
15400,12000,1,2,1,40,3721.2,3603.6,5544.4,5337.6,5588.8,7494,0,2000,0,400,2000,0,1,2,2,2,0,0,1
15401,56000,2,2,2,32,38915.2,39227.2,39239.2,38822,38814,40610,1760,1800,1400,1400,3200,200,0,0,0,0,0,0,0
15402,20000,1,2,1,43,19999.6,20417.2,20560,0,0,0,905.2,960,0,0,0,0,0,0,0,0,-2,-2,1
15403,40000,2,1,2,31,13332,14512.8,15469.2,17205.6,19320,22998.8,1400,1200,2000,2400,4000,0,0,0,0,0,0,0,1
15404,36000,1,2,1,31,33937.6,26086.8,25577.2,24930.8,22320,22720,910.8,1395.6,655.6,454.4,400,0,0,0,0,0,0,0,1
15405,28000,2,2,1,45,12660.8,14323.6,13973.6,14260.8,15231.6,14925.6,2000,0,520,1200,0,600,0,0,2,0,0,2,1
15406,68000,1,2,2,32,140.8,5816,5726,6214,5781.2,6607.2,5818.8,600,616.8,582.4,1408.4,752.4,-2,-1,0,0,0,0,1
15407,20000,2,2,2,58,18824,19392.4,19802,7044.8,7784.4,7464,872,881.6,262.4,863.6,271.2,340.4,0,0,0,0,0,0,1
15408,120000,1,2,1,29,4658,5380,4668.4,5155.2,7166,7569.2,1405.2,804.8,1560.8,3169.6,1172.8,830.8,0,0,0,0,0,0,1
15409,4000,1,2,2,44,3992,3671.2,3164.8,1935.2,4038.4,4044.8,400,606.8,77.6,2680,400,600,1,2,0,0,0,0,0
15410,68000,1,2,1,41,57003.6,57335.6,50345.6,44920,44148.4,45474,2000,8000,2400,2000,2000,1200,0,0,0,0,0,0,1
15411,200000,1,1,1,48,1432,7514,4296.8,14868.4,2476.8,12581.2,7514,4296.8,14868.4,2476.8,12581.2,4933.2,-1,-1,-1,-1,-1,-1,1
15412,16000,1,1,2,28,7335.2,8013.2,8674.8,8930.8,9126.4,9374.4,800,800,400,400,400,600,0,0,0,0,0,0,1
15413,84000,2,1,2,33,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,-1,-1,-1,-1,-1,-1,1
15414,24000,1,2,2,37,25008.8,24372.8,45432,269.2,11590.4,11887.6,0,672,1100.8,23743.2,492.4,480,1,2,0,-1,-1,0,1
15415,12000,2,3,1,46,10650.8,11052.4,11671.6,12058.4,10548.4,11026.8,580.8,800,600,373.2,800,1200,2,0,0,0,0,0,0
15416,92000,2,1,2,30,6285.6,5268.4,9835.6,12444.4,24224.8,3987.2,5268.4,8006,4400,24224.8,3200,2423.6,0,-1,0,0,-1,0,1
15417,4000,2,2,2,24,3032.8,3400.8,3791.6,3867.6,3991.2,3971.2,480,454.4,130.4,177.6,79.6,0,2,0,0,0,0,0,0
15418,20000,2,1,2,39,17554.4,20164.4,3875.2,342.8,1524,1896.4,1000,2810.4,400,1200,400,400,0,0,0,-1,0,0,1
15419,40000,1,1,2,30,29188,40144,36531.6,30736,30982,31788.8,12000,1637.6,1160,1140,1320,1249.2,0,0,0,0,0,0,1
15420,32000,2,3,1,39,39758.4,40198,39192.8,40104.4,40858.8,36731.6,1424,0,1564.8,1532.8,1403.2,1120,1,2,2,0,0,0,0
15421,20000,1,2,1,34,18501.2,18446.8,18767.6,6983.6,7130,7277.2,799.2,1200,250,258.8,265.6,259.6,0,0,0,0,0,0,1
15422,24000,2,2,1,50,18631.2,15634,7451.2,7600.8,7886,7560,523.2,516,265.6,401.2,277.2,303.6,0,0,0,0,0,0,0
15423,192000,1,1,1,39,2428.4,3197.6,3325.2,10285.6,10284,8044,3209.2,3340.4,10301.2,5604.8,4008.4,4984.8,1,-1,-1,-1,0,0,1
15424,96000,1,2,1,47,91311.2,92979.6,89541.2,90249.2,88452,90178.4,4000,3600,4000,3320.4,3600,5200,0,0,0,0,0,0,1
15425,76000,1,1,2,32,10381.2,636,191.2,4014,9738,460,679.2,191.2,4014,9738,476.4,5804.8,-1,-1,-1,-1,-1,-1,1
15426,48000,1,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
15427,100000,1,1,2,34,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,3,2,2,2,2,2,0
15428,60000,2,3,1,59,2193.2,3654.4,6939.2,2582.4,4902.4,3262.4,3654.4,6939.2,2582.4,4902.4,3262.4,2102.4,-1,-1,-1,-1,-1,-1,1
15429,92000,2,2,2,28,7444.8,36209.2,34725.2,14278,2222,6066,36209.2,4000,2068,2000,6066,3592.4,-1,-1,0,0,0,-1,1
15430,112000,2,3,1,39,79618.4,73834.4,74026.8,71151.2,56284,32413.2,3280,3000,3600,2600,2000,800,0,0,0,0,0,0,1
15431,64000,2,3,2,35,7278,302,17702,17291.2,-308.8,-308.8,0,17400,0,0,0,1200,-1,2,2,2,2,-2,1
15432,36000,1,2,2,27,31975.2,27142.8,26771.6,27118.8,19095.6,19265.2,1200,1200,1200,1200,800,800,0,0,0,0,0,0,1
15433,208000,1,1,1,40,39446,40834,41104.8,41946,42778.8,43802.8,2040.8,1520,1521.2,1528.8,1710.8,1947.2,0,0,0,0,0,0,1
15434,28000,1,1,1,46,5984,4432,5078,4592.8,3558.4,4029.6,0,1246.4,0,400,800,0,1,2,2,2,0,0,0
15435,96000,2,2,1,39,707.6,336.8,5606,0,526.8,226.4,0,5606,0,526.8,0,0,-1,2,-1,-1,-1,0,1
15436,20000,2,1,2,26,17287.6,14054.8,10344.8,4987.2,4952.4,5073.2,960,760,960,100,200,0,0,0,0,0,0,0,1
15437,8000,1,2,2,32,15803.2,6425.2,6836,7002.4,7169.6,7410.4,1018.4,520,280,280,360,240,0,0,0,0,0,0,1
15438,72000,2,3,2,44,26965.6,24502.4,26667.2,33427.2,36167.2,35559.2,4000,4000,7000,2800,10000,13440,0,0,0,0,0,0,1
15439,12000,2,2,2,25,6338.8,6123.2,6364,6700.8,6478.8,6633.2,0,460,560,0,320,0,4,3,2,2,3,2,0
15440,116000,1,2,1,38,61969.2,63674.4,129534.4,45171.6,24950,25454.8,2602.8,2560,1796,800,922.4,1164.8,0,0,0,0,0,0,1
15441,32000,2,2,1,51,888.8,156,156,156,288.4,132.4,0,156,156,288.4,0,184.4,-1,2,-1,-1,-1,0,0
15442,68000,2,2,1,28,22263.2,19316.8,9305.6,4938.4,11564,5534.8,2000,400,150,7514,302.8,103.6,0,0,0,0,0,0,1
15443,132000,2,2,1,47,19057.6,19562.4,20212.4,20238,16196.4,12408,800,1000,523.6,497.2,810.8,422.4,0,0,0,0,0,0,1
15444,60000,1,1,2,32,2683.2,439.2,763.2,635.6,3967.2,-6634.4,439.2,800,635.6,3967.2,462.8,0,-1,-1,-1,-1,-1,-1,1
15445,92000,1,2,1,47,88676.4,90678.4,89548.8,39287.6,40110.4,40905.2,4000,1440,0,1451.2,1457.2,1571.6,2,2,2,2,0,0,1
15446,96000,1,2,1,36,77819.2,79408.8,82524.8,82321.6,49096,55096,2880,4400,2400,1200,6000,18,0,0,0,0,0,0,1
15447,20000,1,1,2,44,5100.4,7864,5863.6,5980.4,5678,5788.4,9064,520,207.6,207.2,206,211.2,-1,-1,0,0,0,0,1
15448,60000,2,1,2,32,86.8,0,961.2,0,1972.8,160.8,0,961.2,0,1972.8,160.8,1406.4,-2,-2,-2,-2,-2,-2,1
15449,120000,2,3,1,43,0,407.2,274,457.6,0,26.8,407.2,274.8,457.6,0,26.8,0,1,-1,-1,-1,-2,-1,1
15450,116000,2,2,1,44,7712.4,8661.6,8029.2,10386.4,8938.8,5028.8,2661.6,590.4,4000.8,178.8,100.4,6535.2,0,0,0,0,0,0,1
15451,100000,2,1,1,42,6601.2,5557.6,5867.6,5706,3554.8,2671.6,0,560,436,98.4,160.8,80,1,2,0,0,0,0,1
15452,144000,1,1,1,45,12307.6,5412.8,336,27244,22362,16895.6,5580.8,345.6,49614.8,671.6,465.2,450.4,0,-1,-1,-1,0,0,1
15453,32000,2,1,2,31,19265.6,19755.2,20704,21060,22190.8,22008,800,1322,1200,3106.8,2802.8,2000,0,0,0,0,0,0,1
15454,44000,1,2,2,28,42566.8,41434.8,22670.4,18932.8,18068.4,18836.8,3610.4,2400,800,800,1200,1602.4,0,0,0,0,0,0,1
15455,32000,1,2,2,26,71416.4,69675.6,73278.8,71056.4,59922.4,56682.4,0,4760,2600,2600,2320,2600,1,2,2,2,0,0,0
15456,4000,1,3,2,36,2866,3458.8,3698.8,3772.4,3537.2,3630,800,456.4,130,132.4,155.6,400,0,0,0,0,0,0,1
15457,28000,2,2,2,25,17932,18474,18883.2,18896.4,19284.8,18339.6,840,831.6,1000,800,800,680,0,0,0,0,0,0,1
15458,116000,1,2,1,41,-3.6,279.2,291.2,-0.8,-0.8,-0.8,282.8,292,0,0,0,0,1,-1,-1,-1,-2,-2,0
15459,44000,1,2,2,31,33474.8,34144,34509.6,33600.4,34358.8,35503.6,1560,1280,0,1360,1800,1040,1,2,2,2,0,0,1
15460,80000,1,3,2,35,1124,2845.6,792.4,1583.6,2152.8,0,2859.6,823.6,1591.2,2161.2,0,0,-2,-2,-2,-2,-1,-1,1
15461,284000,2,4,2,34,150899.6,152846.4,156522,78256.8,75640.4,72824.8,4400,4800,3200,2800,2800,2600,0,0,0,0,0,0,1
15462,116000,1,1,2,42,54210.8,53765.6,56242.8,52773.2,54242.4,53162.4,3200,4000,2000,2400,1880,2000,0,0,0,0,0,0,1
15463,60000,2,2,2,43,126.4,126.4,126.4,126.4,186.4,3222.8,126.4,126.4,126.4,186.4,3222.8,126.4,-1,-1,-1,-1,-1,-1,1
15464,64000,1,3,1,42,60180.4,60953.6,62390.4,63117.2,63460.8,62865.2,2800,3000,2403.2,2206.4,2404.4,2403.6,0,0,0,0,0,0,1
15465,96000,1,2,2,37,71864.8,72314.8,72551.6,68127.2,51230.4,25853.6,2801.2,3200,3200,1000,960,1040,0,0,0,0,0,0,1
15466,56000,1,3,1,35,56318,37279.6,25794.8,21288,20020.4,18343.6,1443.6,815.6,1205.6,1005.6,662.4,402,0,0,0,0,0,0,1
15467,124000,2,2,1,50,0,39.6,0,44,0,0,39.6,0,44,0,0,0,-2,-2,-2,-2,-2,-2,1
15468,104000,2,3,2,44,2713.2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,0
15469,20000,1,2,1,59,3446.8,2268,14334,8376,7658.4,7652.4,800,14672.4,4000,3600,275.6,271.6,-1,0,-1,0,0,0,1
15470,20000,1,3,1,53,17658.8,18025.2,14568.4,7503.6,7652.4,7812.4,714,789.2,524.4,273.2,282.8,294,0,0,0,0,0,0,0
15471,144000,1,1,1,40,190,-10,1997.2,199.2,-0.8,-0.8,0,2007.2,202,0,0,221.2,-1,-1,-1,-1,-1,-2,1
15472,32000,2,1,2,25,28594.8,22256.4,9994.8,-240,-240,-240,862.8,600,0,0,0,0,0,0,0,0,-2,-2,1
15473,60000,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
15474,128000,2,3,2,27,26598.8,27330.8,27503.6,27898.4,28016,28430.4,1233.6,1202.8,1212.4,946.8,980,972.8,0,0,0,0,0,0,1
15475,72000,1,1,1,48,312,312,156,156,156,216,0,0,156,156,216,156,-1,3,2,-1,-1,-1,1
15476,168000,2,1,1,34,18186,18492.8,12493.2,9107.2,9035.2,8868.8,682.4,560.4,321.6,340.8,0,3240,0,0,0,0,0,0,1
15477,80000,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,0
15478,80000,2,1,2,31,0,0,1576.4,6562,-60,930.8,0,1576.4,6562,0,990.8,0,1,-2,-1,-1,-1,-1,1
15479,40000,1,2,2,52,0,1190.4,17836.4,3564,0,0,1190.4,17836.4,0,0,0,0,1,-1,-1,0,0,-2,1
15480,104000,1,2,2,33,130.4,130.4,130.4,130.4,130.4,130.4,260.8,130.4,130.4,130.4,130.4,57.6,-1,-1,-1,-1,-1,-1,1
15481,32000,1,4,2,32,23716.8,5577.2,0,0,0,0,2003.6,0,0,0,0,0,0,0,0,-2,-2,-2,1
15482,80000,2,1,2,48,905.2,1376.4,849.6,2416.4,1190,1376.4,1379.2,849.6,2425.2,1190,1376.4,736.4,-2,-2,-2,-2,-2,-2,1
15483,8000,2,2,1,48,6333.2,6114.4,6808.4,6584.4,6360.4,6517.6,0,910.8,0,0,320,560,4,3,2,3,2,0,0
15484,8000,2,2,1,47,5718.4,6128.4,6533.2,6973.6,6805.2,7000,504.8,509.6,550,0,308.4,322,0,0,0,0,2,0,1
15485,8000,1,1,2,39,26639.6,26903.6,27808.4,6788,6930.4,7075.2,926.8,1031.6,242.4,251.2,259.6,249.2,0,0,0,0,0,0,0
15486,60000,1,1,1,43,2712,4253.2,1304,0,0,432.4,4255.2,1304,0,0,432.4,0,-2,-2,-2,-2,-2,-1,1
15487,56000,1,3,1,45,55778,55180,53300,39258.8,39569.6,38040,2200,2000,1400,1404,1400,1400,-1,0,0,0,0,0,0
15488,200000,2,1,2,29,29519.2,29912.4,30223.6,30570.4,22478.8,17199.2,1917.6,2224,970.4,1408.4,656.4,365.2,0,0,0,0,0,0,1
15489,8000,1,2,2,41,7458.4,7098.4,7981.2,7673.2,7081.2,4840,800,1280,0,0,440,0,-1,0,0,2,0,0,0
15490,20000,2,1,1,39,3205.6,3067.2,2832.4,2295.2,2584.4,1928.8,480,400,36.4,4513.2,0,400,2,0,0,0,-1,2,1
15491,156000,1,2,1,44,626,693.2,988.8,1050.4,395.6,1858.8,693.2,996.8,1054.8,396.8,1866.8,110.8,-1,-1,-1,-1,-1,-1,1
15492,16000,2,1,2,28,2489.2,3177.6,3584.4,1236,156,318,800,478.4,400,780,318,468,0,0,0,0,-1,-1,0
15493,116000,1,2,1,48,78626.4,67348.8,68679.6,53258.8,54058.8,50834.8,3120,3135.6,1882.4,2160,1841.6,1960,0,0,0,0,0,0,1
15494,200000,1,1,1,43,287.6,620,-20,-20,4014.8,31.6,623.2,0,0,4034.8,31.6,188.4,-1,-1,-1,-2,-1,-1,1
15495,48000,1,2,2,28,42925.6,44231.2,45494.4,46400,47652.4,48854,2000,2000,1660.8,2000,2000,2000,0,0,0,0,0,0,1
15496,28000,1,1,2,42,18296,17890.8,18295.2,19590.8,20876.4,21296.8,0,700,1600,1600,824,880,2,2,0,0,0,2,0
15497,20000,1,2,2,26,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1
15498,84000,1,3,2,50,34042.8,33463.2,29465.6,15362,15358,2024.8,13463.2,12001.2,400,15358,2024.8,5224.4,0,0,0,0,-1,-1,1
15499,4000,2,3,1,43,735.2,660.4,68.8,813.6,827.6,756.4,0,71.6,813.6,85.6,0,113.2,-1,2,-1,-1,2,2,0
15500,32000,1,3,1,55,3854.8,2900.4,3210.4,1551.2,1447.2,0,0,435.2,400,400,383.2,484,1,2,0,0,0,0,1
15501,36000,2,1,2,25,4598,4305.6,4521.6,3840.4,4020,3321.6,480,1200,0,800,0,800,-1,0,0,2,2,2,0
15502,200000,2,1,1,60,-0.4,13592.8,15137.6,3776.4,5080,7706.8,14174.4,14924.4,3776.8,2000.4,4000.4,38191.2,1,-1,0,-1,0,0,0
15503,84000,2,2,1,38,10662.4,1056.4,0,0,0,0,1056.4,0,0,0,0,0,-1,-1,-1,-2,-2,-2,1
15504,92000,1,2,2,43,9286.4,10219.2,9507.6,6908,5561.2,781.2,4005.6,640.8,406.8,132.8,3.6,1450.4,-1,0,0,0,0,0,1
15505,36000,2,2,1,26,34568.8,35884,28272.4,29438,36302,21476.8,2000,1320,9134.8,1320,0,660,0,0,0,0,0,2,1
15506,8000,1,2,2,25,7128.4,7639.6,0,691.2,781.2,712,800,0,691.2,90,0,0,0,0,0,-1,-1,2,1
15507,108000,2,2,2,31,35598.4,6856.8,7247.2,58875.6,68107.2,68107.2,6856.8,7247.2,59000,24000,6000,23341.6,-1,-1,-1,-1,0,0,1
15508,60000,2,1,1,60,662.8,910.8,1619.6,666,223.6,0,910.8,1626.4,666,223.6,0,265.2,-1,-1,-1,-1,-1,-1,1
15509,12000,1,3,1,60,7657.2,8067.2,8491.6,8598,8720,8974.8,656,680,366,320,400,784.4,0,0,0,0,0,0,1
15510,104000,2,1,2,30,25401.6,26513.2,26936.4,21890,14446.8,14057.6,1600,1200.8,800,800,985.6,400,0,0,0,0,0,0,1
15511,80000,2,2,2,36,82144.8,71102,1382,431.2,639.2,68680,2201.6,610.4,431.2,639.2,69210.4,2400,0,0,0,-1,-1,-1,1
15512,112000,2,1,2,29,14552.8,800,160,0,559.2,1850.4,800,160,0,559.2,1850.4,0,-1,-1,-1,-1,-1,-1,1
15513,4000,1,2,2,56,1478.8,2074.4,3290,3297.6,3185.2,3253.6,624.4,1320,120,0,119.6,800,0,0,0,2,2,0,1
15514,20000,1,2,2,43,16283.6,15001.2,7234.4,7418,6181.2,6338.8,1200,800,400,400,320,1200,0,0,0,0,0,0,1
15515,80000,2,1,2,28,7452,6398.4,6521.6,5989.2,8216.8,6324,600.8,480,120,2800,3200,1600,0,0,0,0,0,0,1
15516,112000,1,1,1,44,7583.2,1056,72900.4,69568.8,64221.2,58849.6,1070.4,75828,2433.6,2319.2,1850.8,1435.6,0,-1,-1,0,0,0,1
15517,20000,1,2,1,58,11343.2,10111.2,9885.2,8951.6,7577.2,6185.6,566.4,588.4,458.8,212.4,185.6,180.4,0,0,0,0,0,0,1
15518,120000,2,1,1,41,2430.8,2322.4,1197.6,2135.2,1885.6,944.8,11.6,1203.6,2145.6,1885.6,944.8,1.6,1,2,-1,-1,-1,-1,1
15519,100000,2,1,2,28,20048.8,17896.8,17277.6,16552.4,13298.4,13179.2,810.8,808,604,400,400,2800,0,0,0,0,0,0,1
15520,4000,2,2,1,45,1933.6,721.2,1127.6,1531.2,1562,1609.2,415.2,421.6,425.2,56,72.4,32,0,0,0,0,0,0,0
15521,24000,2,2,2,26,23476.8,24490,21869.2,877.2,3303.2,0,2000,439.2,877.2,3303.2,0,0,0,0,0,-1,-1,-1,1
15522,32000,2,1,2,25,32182.8,33154,32198,31210.8,12020.8,12149.2,1740,0,940,419.2,430.8,461.6,1,2,2,0,0,0,0
15523,156000,1,1,2,37,12142.4,13164,31474.4,25208.4,16661.2,9871.6,13229.6,31508.8,548.4,367.6,5508,73448.8,-1,-1,-1,0,0,0,1
15524,76000,2,4,1,36,2900.4,4796,15744,2036,1114.8,9362,4798.4,15752.8,2036,1114.8,9362,391.2,-1,-1,-1,-1,-1,-1,1
15525,24000,1,3,2,29,14868,14767.2,4065.2,4276.8,6122.8,7935.2,800,1200,400,2000,2000,400,0,0,0,0,0,0,1
15526,120000,2,1,1,38,828.8,1061.6,0,0,0,152,1061.6,0,0,0,152,0,-1,-1,-1,-2,-2,-1,1
15527,188000,1,1,2,31,86266.4,83642.4,83188,84949.2,77451.2,73963.2,2958,3214.8,3619.2,4000,2446,2300,-1,0,0,0,0,0,1
15528,92000,2,2,2,29,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,-2,-2,-2,-2,-2,-2,1
15529,12000,2,3,1,55,3446,3984,4596.8,4956.4,5156.4,3627.6,600,680,600,200,400,0,0,0,0,0,0,0,1
15530,100000,2,3,2,28,75410.4,75381.6,70653.6,63862,55709.2,47194.4,2800.8,2600,2400,2200,1600,1538.8,0,0,0,0,0,0,1
15531,64000,1,1,2,36,156,156,156,208,216,156,156,156,208,224,156,0,-1,-1,-1,-1,-1,-1,0
15532,48000,2,2,2,38,1290,1836.8,2390,2163.6,2376,708,1292.8,1846,1668,708,0,3191.2,0,0,0,0,0,2,1
15533,20000,1,1,1,48,5270.4,6378,6872,7524.4,7352,7634.4,1200,600,800,0,800,0,0,0,0,0,2,2,1
15534,180000,2,3,1,38,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
15535,40000,2,1,1,48,15698,16640.8,19154,18726.8,19360,20635.2,1200,2800,0,1000,1600,0,0,0,0,2,0,0,1
15536,28000,1,3,2,49,16344.8,15564,10060.4,10173.2,10217.6,9829.2,568.4,1009.6,633.6,278,274.4,210,0,0,0,0,0,0,1
15537,56000,1,2,2,38,23266,23877.2,24692.8,24964.4,25748.8,28006,1000,1200,920,1200,2680,0,0,0,0,0,0,0,0
15538,36000,2,2,1,57,33216,32799.2,33469.6,32356,12626,13219.6,360,1601.2,1200,1200,1200,800,2,2,2,0,0,0,0
15539,20000,2,3,2,25,18765.2,18994.4,19185.2,13399.6,7690.8,7733.6,775.2,681.2,521.6,272,278.4,286.8,2,0,0,0,0,0,1
15540,56000,2,2,2,33,55247.6,55180,56101.6,55871.6,56699.2,56869.6,2640,2600,2040,2120,2400,2000,0,0,0,0,0,0,1
15541,20000,2,5,1,35,10543.2,9956,10176,10476.4,10077.2,10296.8,1.6,770,11317.2,0,440,812,1,2,0,-1,2,0,1
15542,12000,2,2,1,30,3481.6,3879.2,4408.8,4812.8,4853.6,4975.6,520,595.2,599.2,240,200,300,0,0,0,0,0,0,1
15543,52000,1,1,1,42,32394.8,31634,33119.6,34562.8,35583.6,38994.8,0,2000,2000,1600,4000,1489.6,2,2,0,0,0,0,0
15544,40000,2,3,1,31,70176.4,61596.8,52852.8,45772.4,46706.4,38384.4,0,0,0,934,40830,0,4,3,2,0,0,-1,0
15545,64000,2,3,1,40,60785.2,56753.6,57371.2,58515.6,51253.2,49842.4,2040,2840,3000,1800,2000,1920,0,0,0,0,0,0,1
15546,64000,1,3,1,32,41146.8,33091.6,29033.2,24226,21860.4,19387.2,12.4,1043.6,814.8,804,806.8,1204.8,1,2,0,0,0,0,1
15547,56000,2,1,1,36,9139.2,9783.6,10501.6,11091.2,11218.8,11726,800,800,800,400,600,800,0,0,0,0,0,0,1
15548,12000,2,2,2,23,116,4846,4522.4,1424.8,648.4,522.8,8000.8,440.4,0.4,689.6,563.2,0,-1,-1,0,0,-1,-1,1
15549,32000,1,2,2,43,32056,32250.8,32267.2,19693.2,19494.8,19312,1301.2,1284.4,676.4,688.4,720,630.4,2,0,0,0,0,0,0
15550,200000,2,2,2,37,14302.8,8948,2921.2,7774.4,18241.6,10398.4,8948.8,2945.6,7778,18241.6,10398.4,1768,-2,-2,-2,-2,-2,-2,1
15551,4000,1,3,2,37,3150.8,3567.2,3945.6,3869.2,3765.6,3662.4,469.6,448,124,126.4,400,800,0,0,0,0,0,0,1
15552,48000,2,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
15553,20000,2,2,2,38,37691.2,19054,16944.4,7829.6,8118,7775.6,800,600,400,720,0,400,0,0,0,0,0,2,0
15554,140000,2,2,2,36,7680.8,6630.4,6720.4,6095.2,4106.8,3831.2,520,800,600,400,600,1000,0,0,0,0,0,0,1
15555,20000,2,2,1,50,431.6,2871.6,2591.2,3010.8,1224,596,3060.4,0,3014,1224,596,438,-1,-1,2,-1,-1,-1,1
15556,80000,2,2,2,29,450.4,156,156,156,216,308,156,156,156,216,308,5597.2,-1,-1,-1,-1,-1,-1,1
15557,68000,2,1,2,32,10906.8,11409.2,11896.8,12073.2,12416.4,12748.4,800,800,493.2,600,600,800,2,0,0,0,0,0,0
15558,160000,1,1,1,50,1269.2,1706,3361.2,3638.4,11558.4,20878.4,1706,3370.8,3638.4,11558.4,20878.4,158.4,-2,-2,-2,-2,-2,-2,1
15559,20000,1,3,2,36,17614.4,14199.2,13217.2,10222.4,9755.6,10174.4,1800,1600,1200,1000,1600,1000,0,0,0,0,0,0,1
15560,32000,1,1,2,44,29752,27528,23631.6,12115.6,10966,11378.8,1047.6,814.4,486,600,601.6,480,0,0,0,0,0,0,1
15561,56000,2,1,2,37,3168.4,3707.2,1577.2,3094.8,982.4,6202.8,3707.2,1581.2,3094.8,982.4,6202.8,0,-1,-1,-1,-1,-1,-1,0
15562,120000,2,1,1,49,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,2,2,2,2,2,2,0
15563,32000,1,1,2,39,62136.8,63868.8,65583.6,67274.8,68747.6,70209.6,2400,2400,2400,2200,2200,2200,0,0,0,0,0,0,1
15564,20000,2,2,2,26,10495.6,7129.6,7046,7182.4,7236.4,7303.6,520,2347.6,400,318,400,400,0,0,0,0,0,0,1
15565,64000,1,2,1,35,40916.8,42214.4,44156,48943.2,48285.6,49658,1800,2480,6000,0,2000,1520,0,0,0,0,2,0,1
15566,40000,1,1,2,34,33538,35032,33656,34560,34910,35632.8,1800,1320,1552.4,1000,1007.6,1080,0,0,0,0,0,0,1
